Date,Open,High,Low,Close,Adj Close,Volume
2021-01-10,110.018433,156.671051,110.018433,148.383636,148.383636,3555132592
2021-01-11,148.326263,148.326263,107.512634,124.724358,124.724358,2990132031
2021-01-12,124.632088,135.213440,117.140244,127.912239,127.912239,1811403552
2021-01-13,127.858368,137.197281,120.490623,133.209900,133.209900,1342637586
2021-01-14,133.179306,136.674622,129.727600,132.722427,132.722427,1073841340
2021-01-15,132.737976,135.898270,118.300507,124.523994,124.523994,978641165
2021-01-16,124.495888,131.612259,121.714432,125.365196,125.365196,858993446
2021-01-17,125.352577,126.814819,120.726189,123.379204,123.379204,739219388
2021-01-18,123.410080,131.779343,121.512428,129.238525,129.238525,810244066
2021-01-19,129.245285,134.286179,124.768456,125.134377,125.134377,776404436
2021-01-20,125.078873,127.052078,112.953850,121.200668,121.200668,1069448780
2021-01-21,121.229156,121.466034,100.069748,100.081772,100.081772,1002780700
2021-01-22,100.024330,107.983345,94.874763,105.163666,105.163666,948645119
2021-01-23,105.073631,109.847641,102.784111,105.215660,105.215660,637660643
2021-01-24,105.214806,110.705429,103.955292,106.199760,106.199760,639950443
2021-01-25,106.181519,112.825813,105.312035,105.314095,105.314095,655837687
2021-01-26,105.286964,106.109230,100.778198,104.911201,104.911201,621743545
2021-01-27,104.905952,104.971169,94.876724,96.924866,96.924866,495451767
2021-01-28,96.915146,105.256813,95.190147,102.797829,102.797829,526733387
2021-01-29,105.042053,109.829857,101.565765,104.799820,104.799820,757799245
2021-01-30,104.800438,105.928802,100.712654,104.873306,104.873306,496657726
2021-01-31,104.939606,106.188774,100.478233,102.569267,102.569267,440551352
2021-02-01,102.580162,105.640320,100.502831,103.650444,103.650444,509556195
2021-02-02,103.639366,110.606323,103.551239,109.909737,109.909737,597159301
2021-02-03,109.896423,118.200104,109.896423,116.574814,116.574814,855576972
2021-02-04,116.578316,118.272942,110.864166,111.233910,111.233910,696241427
2021-02-05,111.248528,122.222214,111.033363,120.249268,120.249268,870586751
2021-02-06,120.231728,122.755043,116.557327,119.077698,119.077698,898139295
2021-02-07,119.073151,121.733040,113.010132,118.504768,118.504768,786948204
2021-02-08,118.483406,126.387856,115.086899,126.359467,126.359467,954459710
2021-02-09,126.357803,136.692505,124.722145,136.692505,136.692505,1042676789
2021-02-10,136.643799,148.608871,129.523865,139.607666,139.607666,1301958364
2021-02-11,139.588669,166.494705,138.594879,164.820190,164.820190,2026282373
2021-02-12,164.720551,172.949432,157.643753,169.926041,169.926041,1519166040
2021-02-13,169.902924,288.907074,169.902924,266.844910,266.844910,6608968746
2021-02-14,266.636169,277.428986,224.336151,231.916901,231.916901,3294365887
2021-02-15,231.764664,287.418243,199.290970,257.747925,257.747925,5224352287
2021-02-16,257.348907,271.774628,244.077362,248.988647,248.988647,3187096615
2021-02-17,249.026245,269.758667,236.564484,266.261047,266.261047,2871915928
2021-02-18,266.259064,301.738068,258.699036,282.008514,282.008514,2599762509
2021-02-19,282.084106,335.153381,271.676819,325.253052,325.253052,3412159925
2021-02-20,325.075806,331.562958,285.284729,298.686646,298.686646,2252686283
2021-02-21,298.409302,315.098785,291.363159,301.693176,301.693176,1631185275
2021-02-22,301.678925,302.010712,229.885834,272.056183,272.056183,2185019837
2021-02-23,272.057953,272.057953,201.899307,229.628586,229.628586,2201370879
2021-02-24,229.811584,262.328156,219.492340,238.389938,238.389938,2019337660
2021-02-25,238.324005,248.101547,218.500107,218.500107,218.500107,1429341215
2021-02-26,218.623306,222.912201,202.558640,206.701660,206.701660,1242484945
2021-02-27,206.758652,223.333679,206.321640,211.656204,211.656204,1057227406
2021-02-28,211.641220,211.685547,183.723236,196.271896,196.271896,1071650294
2021-03-01,196.319595,223.285614,196.319595,223.279999,223.279999,1105912502
2021-03-02,223.426285,228.589600,210.010025,216.191589,216.191589,1211726863
2021-03-03,216.209259,234.797989,214.452866,223.571838,223.571838,1011999703
2021-03-04,223.512878,229.231430,206.742310,211.212372,211.212372,1006496431
2021-03-05,211.198883,211.341599,196.885529,206.418076,206.418076,901816499
2021-03-06,206.385147,210.501587,200.763641,208.979385,208.979385,614305811
2021-03-07,208.987381,214.365631,206.779480,214.236923,214.236923,621217474
2021-03-08,214.240662,218.471710,206.777115,218.206696,218.206696,693452143
2021-03-09,218.188507,245.090317,214.956558,244.653381,244.653381,1178891543
2021-03-10,244.578323,249.494629,227.265305,234.916351,234.916351,1254504152
2021-03-11,234.793808,243.324677,225.997437,235.394958,235.394958,1048527347
2021-03-12,235.436401,239.174393,216.946579,225.531540,225.531540,1012487778
2021-03-13,225.528717,243.938187,218.099747,243.483582,243.483582,949448369
2021-03-14,243.429611,249.575348,232.695969,232.742828,232.742828,980555582
2021-03-15,232.605087,239.622757,219.034515,221.194412,221.194412,955206738
2021-03-16,221.165466,224.851120,211.607269,223.322723,223.322723,820597601
2021-03-17,223.348145,230.548386,217.616241,229.137543,229.137543,784151205
2021-03-18,229.152069,236.642441,220.140152,226.497940,226.497940,786601756
2021-03-19,226.433060,231.647568,220.948929,226.572083,226.572083,626166437
2021-03-20,226.563965,236.532715,225.460327,228.118027,228.118027,629890585
2021-03-21,228.102615,230.893829,219.878418,221.162399,221.162399,645971747
2021-03-22,221.189194,222.717941,207.073563,207.912430,207.912430,676973660
2021-03-23,207.863007,213.407135,204.196075,207.846161,207.846161,687882091
2021-03-24,207.796341,214.275818,191.512726,192.274338,192.274338,671612180
2021-03-25,192.208069,196.266968,183.593506,189.766251,189.766251,724149733
2021-03-26,189.753448,203.592896,189.023682,203.592896,203.592896,525507651
2021-03-27,203.584900,204.731781,194.048965,201.675903,201.675903,551880419
2021-03-28,201.656769,207.054672,197.271866,207.048203,207.048203,511666410
2021-03-29,207.062180,217.410828,204.317780,214.625717,214.625717,674897514
2021-03-30,214.620941,219.477356,210.957336,216.649323,216.649323,608640495
2021-03-31,216.665115,225.147842,206.849152,222.535583,222.535583,806868682
2021-04-01,222.559555,237.126328,222.087494,234.102493,234.102493,1038026951
2021-04-02,234.058746,250.325836,229.862228,245.212143,245.212143,1035973631
2021-04-03,245.094482,250.056976,224.425797,224.995758,224.995758,869640080
2021-04-04,224.965210,276.826508,224.602432,272.314758,272.314758,1852340608
2021-04-05,272.053711,277.693085,255.818527,273.768616,273.768616,1317240464
2021-04-06,273.768463,281.907654,258.526611,276.662079,276.662079,1365215746
2021-04-07,276.428772,293.272278,246.712082,253.849045,253.849045,1910141132
2021-04-08,254.120438,269.733459,251.918442,267.176361,267.176361,922046589
2021-04-09,267.250671,273.949280,262.060120,264.934540,264.934540,685526584
2021-04-10,265.337189,285.760620,263.727997,282.851196,282.851196,961172191
2021-04-11,283.278229,294.849670,279.147308,287.889191,287.889191,1007061046
2021-04-12,287.209015,297.787170,272.818207,280.674805,280.674805,915233947
2021-04-13,280.502563,300.944244,277.545807,293.061676,293.061676,993026557
2021-04-14,293.398163,318.859650,286.130615,305.832062,305.832062,1611215742
2021-04-15,305.807037,329.902130,299.314117,327.756012,327.756012,1258154914
2021-04-16,326.642242,394.905396,320.265320,381.253876,381.253876,2865337404
2021-04-17,379.786407,410.087067,357.090240,360.380402,360.380402,2231516733
2021-04-18,360.092224,364.340485,263.147888,315.998260,315.998260,2505947999
2021-04-19,317.211121,326.122986,278.983093,294.129333,294.129333,1957877989
2021-04-20,293.761017,329.326080,275.640045,317.692932,317.692932,2203496699
2021-04-21,317.913910,327.886017,293.606140,295.866119,295.866119,1536839516
2021-04-22,295.171875,313.005035,274.965729,276.807037,276.807037,1502504913
2021-04-23,276.535858,282.030365,236.080032,262.667755,262.667755,1878698066
2021-04-24,262.787445,262.977661,242.030853,246.571823,246.571823,964012143
2021-04-25,246.906235,268.902649,233.798355,246.457657,246.457657,838949843
2021-04-26,246.983185,279.752258,244.740860,278.738434,278.738434,800203091
2021-04-27,278.799652,292.640900,274.814178,292.640900,292.640900,753391271
2021-04-28,292.870300,298.409210,276.267578,288.951447,288.951447,822105758
2021-04-29,288.941681,289.482819,274.291504,286.632935,286.632935,623712344
2021-04-30,286.524811,329.864594,282.555267,319.170868,319.170868,1018489951
2021-05-01,319.579102,327.914917,309.385468,322.046509,322.046509,673913060
2021-05-02,322.053650,323.713409,304.063354,315.036316,315.036316,550401852
2021-05-03,315.251160,342.318878,314.822845,342.016449,342.016449,991104776
2021-05-04,342.420227,382.968964,316.557220,361.725464,361.725464,2036926537
2021-05-05,360.590546,419.258820,358.660645,395.667206,395.667206,2149183028
2021-05-06,396.692261,453.092133,373.928589,440.886749,440.886749,2354235329
2021-05-07,443.392761,476.850372,393.705902,405.463867,405.463867,2133850618
2021-05-08,404.886902,427.879456,393.212311,409.189148,409.189148,1135391473
2021-05-09,408.071594,410.061310,375.772156,405.000427,405.000427,1217318310
2021-05-10,406.050293,430.613892,361.639648,371.057098,371.057098,1322050147
2021-05-11,371.324097,433.137115,360.978271,426.688324,426.688324,1517364881
2021-05-12,426.610901,438.797272,354.183716,354.183716,354.183716,1642234881
2021-05-13,359.415863,383.753906,337.988586,357.284851,357.284851,1451316249
2021-05-14,357.109222,385.491638,355.168396,371.087860,371.087860,823757437
2021-05-15,371.365326,374.601410,334.252899,336.126678,336.126678,878121486
2021-05-16,336.036591,366.944092,312.104401,331.595917,331.595917,904943002
2021-05-17,331.621216,331.697479,282.058136,294.486267,294.486267,1192175519
2021-05-18,294.199493,318.104462,291.495148,304.901062,304.901062,778949956
2021-05-19,304.988617,309.918854,143.288574,191.431244,191.431244,1520836203
2021-05-20,190.704269,238.211166,166.598892,228.412842,228.412842,1527436886
2021-05-21,227.183472,235.511765,165.958923,188.729187,188.729187,1146362883
2021-05-22,188.934616,193.992340,170.495972,178.260361,178.260361,970168073
2021-05-23,178.515396,184.111282,123.577026,151.475143,151.475143,1140479438
2021-05-24,150.745377,200.550323,147.201508,199.952576,199.952576,1070621226
2021-05-25,200.848877,215.274399,179.301880,195.235168,195.235168,1085999061
2021-05-26,195.376404,221.535645,192.011765,214.202271,214.202271,939752408
2021-05-27,214.268646,214.720108,192.380493,203.325684,203.325684,617079236
2021-05-28,204.379318,206.161179,171.807877,183.186523,183.186523,705882785
2021-05-29,183.113739,209.904083,170.924667,176.790436,176.790436,890563201
2021-05-30,176.760361,190.313568,166.233643,182.088547,182.088547,546210949
2021-05-31,181.904739,198.542191,173.406265,197.801453,197.801453,564620078
2021-06-01,197.740051,201.138824,184.814926,191.512054,191.512054,513333529
2021-06-02,191.545395,209.092834,187.164536,202.535812,202.535812,563175755
2021-06-03,202.562790,215.697845,198.766602,209.758621,209.758621,562713903
2021-06-04,210.285324,210.285324,181.230209,191.689560,191.689560,589470633
2021-06-05,191.610443,198.461929,179.809723,185.272354,185.272354,474716119
2021-06-06,185.332703,193.342087,182.627029,185.738083,185.738083,427376367
2021-06-07,185.737991,193.444580,170.710419,171.609970,171.609970,445520961
2021-06-08,172.180725,174.957397,153.577515,166.783798,166.783798,523814825
2021-06-09,166.415009,177.525299,158.518738,176.426849,176.426849,533792701
2021-06-10,176.757034,179.601089,165.113159,169.814270,169.814270,435046712
2021-06-11,170.123871,173.984207,163.712982,165.677200,165.677200,378137090
2021-06-12,165.817856,165.817856,154.755234,163.696426,163.696426,386661021
2021-06-13,163.682281,172.723831,157.530609,172.723831,172.723831,390841392
2021-06-14,172.540421,177.849945,167.960495,173.927765,173.927765,392726190
2021-06-15,174.357101,179.063675,169.943420,175.830124,175.830124,433727706
2021-06-16,172.172089,174.653488,163.579453,164.143433,164.143433,392735595
2021-06-17,164.396698,173.828033,160.878128,163.801849,163.801849,380577679
2021-06-18,164.028778,164.808640,151.361282,154.957001,154.957001,332212067
2021-06-19,155.393860,160.559494,151.580673,152.031296,152.031296,350474201
2021-06-20,151.611053,155.441879,141.753998,153.698990,153.698990,376659215
2021-06-21,153.467148,154.064133,123.092323,123.295059,123.295059,442473309
2021-06-22,123.380936,131.241348,102.384514,119.162857,119.162857,534503922
2021-06-23,119.290245,131.566605,114.287094,126.292351,126.292351,402998093
2021-06-24,127.467674,134.392822,120.673149,131.044785,131.044785,325214254
2021-06-25,131.188049,134.427948,119.270897,120.758003,120.758003,383181895
2021-06-26,120.320015,126.143028,115.392059,124.379852,124.379852,369496382
2021-06-27,124.345947,127.354111,118.430321,127.001213,127.001213,336668225
2021-06-28,127.190750,133.960281,124.836174,131.785095,131.785095,329828468
2021-06-29,132.094254,147.831451,130.597244,139.927200,139.927200,388540003
2021-06-30,140.619720,146.474380,134.302521,145.266479,145.266479,398561753
2021-07-01,145.231216,145.408020,133.348145,138.609222,138.609222,323049028
2021-07-02,138.363968,140.417160,129.769211,135.526352,135.526352,263551412
2021-07-03,135.451721,139.993393,132.486450,138.657272,138.657272,490085302
2021-07-04,138.674652,143.383163,133.895889,140.272171,140.272171,566323376
2021-07-05,140.241592,140.241592,129.894501,132.820160,132.820160,440781148
2021-07-06,132.769119,138.306778,132.025085,134.897461,134.897461,480938514
2021-07-07,134.952850,139.258606,133.643173,134.566879,134.566879,459796298
2021-07-08,134.939301,134.992111,123.953491,126.603027,126.603027,432304816
2021-07-09,126.461388,130.311798,121.298698,128.496262,128.496262,387036107
2021-07-10,128.497620,130.879166,125.427055,128.333725,128.333725,367697118
2021-07-11,128.401611,130.768982,125.365311,128.367783,128.367783,353031433
2021-07-12,128.396698,134.760635,125.419235,126.998665,126.998665,406624425
2021-07-13,126.881599,127.541801,121.949249,123.808846,123.808846,286178472
2021-07-14,123.880753,124.630020,116.049538,123.228500,123.228500,206940058
2021-07-15,123.180389,124.972176,116.580338,121.907791,121.907791,243783447
2021-07-16,122.512947,124.146042,114.816635,115.116020,115.116020,245144637
2021-07-17,114.917671,118.896950,113.501274,116.070404,116.070404,218701532
2021-07-18,116.184944,121.907555,115.013817,116.134529,116.134529,200957922
2021-07-19,115.972221,173.881683,109.691658,137.527710,137.527710,1042361613
2021-07-20,137.915970,145.868515,115.661674,125.659706,125.659706,804112883
2021-07-21,125.328705,151.156281,124.553185,138.451279,138.451279,696392547
2021-07-22,138.859299,146.411606,135.700195,142.176468,142.176468,426704587
2021-07-23,142.278198,145.538879,135.607422,142.813477,142.813477,306965613
2021-07-24,142.789856,148.912170,138.437668,141.207336,141.207336,350118499
2021-07-25,141.020645,143.023697,136.695160,139.809113,139.809113,263664626
2021-07-26,139.815598,156.869843,139.064590,142.549393,142.549393,466936156
2021-07-27,142.390793,147.585419,137.753555,146.049271,146.049271,318016231
2021-07-28,146.281799,156.405487,143.227417,152.514786,152.514786,366957734
2021-07-29,152.783218,164.960510,148.198486,164.960510,164.960510,340858904
2021-07-30,164.937637,167.137070,153.841431,165.600571,165.600571,332819476
2021-07-31,165.330444,168.123352,159.867294,164.209564,164.209564,251979423
2021-08-01,163.623062,172.928955,159.078629,160.559128,160.559128,289611333
2021-08-02,160.347549,164.249115,156.447937,161.916824,161.916824,250979391
2021-08-03,161.851273,163.859253,153.589966,156.146393,156.146393,230785199
2021-08-04,156.401657,163.510941,151.223618,161.373215,161.373215,281435788
2021-08-05,161.514175,165.144943,155.536209,164.418015,164.418015,272756818
2021-08-06,164.462204,168.198257,160.427185,166.792786,166.792786,287298504
2021-08-07,167.206528,173.508224,164.845993,170.355988,170.355988,362997260
2021-08-08,170.359222,172.195236,159.687668,161.661072,161.661072,301359805
2021-08-09,161.701477,181.046448,156.987762,179.444931,179.444931,384069406
2021-08-10,179.199234,179.858582,169.443466,175.802200,175.802200,320694302
2021-08-11,175.859726,188.026459,175.690308,181.982742,181.982742,365410164
2021-08-12,181.789078,190.354858,170.748688,179.904999,179.904999,369137194
2021-08-13,180.338913,202.086884,178.194077,202.010284,202.010284,349726001
2021-08-14,203.592361,203.592361,191.126923,199.101303,199.101303,385704779
2021-08-15,199.098785,216.281525,191.839722,215.169525,215.169525,410848526
2021-08-16,215.874359,216.735474,199.934326,202.093277,202.093277,355403656
2021-08-17,201.299622,211.345093,186.345810,194.603912,194.603912,424686878
2021-08-18,194.697891,213.366608,187.295181,210.221527,210.221527,432819051
2021-08-19,209.888916,220.769531,199.233871,220.021484,220.021484,397627914
2021-08-20,219.971161,235.317276,218.387054,232.825378,232.825378,502645254
2021-08-21,232.849518,248.349884,227.130386,237.399307,237.399307,457024634
2021-08-22,237.389557,256.675659,231.560928,255.036179,255.036179,450736739
2021-08-23,255.376740,284.527710,255.110291,270.222900,270.222900,766873031
2021-08-24,270.820160,273.995392,246.363312,248.440384,248.440384,438772278
2021-08-25,248.798904,264.030487,239.590790,264.030487,264.030487,438950533
2021-08-26,264.577454,264.724548,230.842209,232.439774,232.439774,407796967
2021-08-27,232.409683,243.405533,222.635941,242.223572,242.223572,379532600
2021-08-28,242.523865,243.119980,234.658188,236.495346,236.495346,250451165
2021-08-29,236.679398,247.206116,225.571152,225.571152,225.571152,353287434
2021-08-30,225.546021,230.721436,215.632599,216.544632,216.544632,328600110
2021-08-31,216.674408,228.692612,212.886627,223.878052,223.878052,304074438
2021-09-01,223.991730,240.259567,216.316055,238.959778,238.959778,343376626
2021-09-02,238.954163,245.910294,236.304733,239.124756,239.124756,313241534
2021-09-03,239.086670,251.259964,233.462997,247.526581,247.526581,347142392
2021-09-04,247.349518,256.022125,245.978577,251.786942,251.786942,333591204
2021-09-05,251.748962,268.421082,248.703934,263.671722,263.671722,398178367
2021-09-06,263.920349,265.037811,250.670410,255.469833,255.469833,374209680
2021-09-07,255.649933,256.423950,188.298843,206.560089,206.560089,708160576
2021-09-08,206.607452,211.895767,185.307251,201.698929,201.698929,525669653
2021-09-09,197.847366,207.521042,195.649872,202.432663,202.432663,376511480
2021-09-10,202.520508,214.724747,187.818710,193.138382,193.138382,391014397
2021-09-11,192.890671,203.729843,192.027924,194.047501,194.047501,276045630
2021-09-12,194.125839,206.208801,189.360092,203.874161,203.874161,252373697
2021-09-13,203.965302,213.074661,187.275650,196.517487,196.517487,382649738
2021-09-14,196.674408,205.419998,195.076416,205.419998,205.419998,273496839
2021-09-15,205.674759,209.389954,202.855225,208.896652,208.896652,240019102
2021-09-16,208.852188,219.435120,203.327621,208.368179,208.368179,364055232
2021-09-17,208.306229,209.382507,195.595551,198.482162,198.482162,263863625
2021-09-18,198.662567,205.279007,195.426910,199.406036,199.406036,222326039
2021-09-19,199.329788,200.983948,190.800247,192.936340,192.936340,219206184
2021-09-20,193.116653,193.519424,167.910263,168.963470,168.963470,391447336
2021-09-21,170.088043,176.942444,155.198532,157.122787,157.122787,338917658
2021-09-22,156.965118,176.220245,154.392334,175.761169,175.761169,247726037
2021-09-23,175.512375,184.663757,171.876297,184.586548,184.586548,309651225
2021-09-24,184.671677,185.228638,157.411255,165.640900,165.640900,347810483
2021-09-25,165.638992,171.244278,159.950546,164.466827,164.466827,254778049
2021-09-26,164.638062,165.176239,150.899063,162.029648,162.029648,270113297
2021-09-27,162.455185,167.457336,153.777130,153.997772,153.997772,236545645
2021-09-28,153.747955,158.345612,146.495850,147.274338,147.274338,245935879
2021-09-29,147.361862,160.260162,146.619690,152.743378,152.743378,252111276
2021-09-30,152.664185,168.570068,152.123260,165.943100,165.943100,248263970
2021-10-01,166.114700,177.038177,163.525909,176.818069,176.818069,289063045
2021-10-02,176.825012,182.800278,172.006500,177.815811,177.815811,221222715
2021-10-03,177.874573,182.091110,173.982788,177.954575,177.954575,232617607
2021-10-04,178.033844,179.480759,168.497513,173.844040,173.844040,246696454
2021-10-05,174.099182,184.562485,171.914856,182.544891,182.544891,213249610
2021-10-06,182.631073,189.591125,171.200287,185.450241,185.450241,304729088
2021-10-07,185.153229,197.705139,180.063385,188.995377,188.995377,363070718
2021-10-08,189.000076,197.583588,186.794434,189.464447,189.464447,259926409
2021-10-09,189.133301,194.143402,186.955780,193.057770,193.057770,226466774
2021-10-10,193.384369,195.296875,181.858841,183.068161,183.068161,219578659
2021-10-11,182.738739,190.982071,178.505325,183.108734,183.108734,234620894
2021-10-12,183.214844,183.214844,170.702591,180.811920,180.811920,284102859
2021-10-13,180.653870,183.791061,173.323868,183.528702,183.528702,270938323
2021-10-14,183.260284,189.414551,182.594498,186.226120,186.226120,229046228
2021-10-15,186.561020,194.688065,182.168884,193.554459,193.554459,276714793
2021-10-16,193.816132,197.834534,189.995529,190.284531,190.284531,251573048
2021-10-17,190.190018,192.626877,179.798218,186.284943,186.284943,224888966
2021-10-18,186.201233,190.348801,180.947449,186.843307,186.843307,231171852
2021-10-19,186.836884,194.305908,186.266037,193.910629,193.910629,259760588
2021-10-20,193.924118,205.449249,189.738647,201.201096,201.201096,292566498
2021-10-21,201.485657,207.970444,194.264496,196.723022,196.723022,319556955
2021-10-22,196.624420,203.191650,193.167496,195.103897,195.103897,255517129
2021-10-23,195.266571,198.753296,191.727188,197.802628,197.802628,216557611
2021-10-24,197.807861,213.995117,197.016602,202.892349,202.892349,467595452
2021-10-25,202.780685,209.752853,201.459198,208.060242,208.060242,309729813
2021-10-26,208.244705,208.244705,196.241974,198.629883,198.629883,264223843
2021-10-27,198.547134,201.901016,172.809799,174.718140,174.718140,388948357
2021-10-28,174.617920,186.480026,173.634018,182.916016,182.916016,349382183
2021-10-29,182.755829,188.919495,181.989075,187.738586,187.738586,245579577
2021-10-30,187.824539,189.349258,180.047791,183.893661,183.893661,241120566
2021-10-31,184.096573,199.680847,183.630402,192.588547,192.588547,353268063
2021-11-01,192.759521,195.051926,184.413025,189.616119,189.616119,268557218
2021-11-02,189.596161,202.451553,187.531723,200.010544,200.010544,274621635
2021-11-03,200.096451,204.803802,193.495071,201.431473,201.431473,340689230
2021-11-04,201.343994,204.418411,193.975952,199.174454,199.174454,293185643
2021-11-05,199.155518,199.832596,191.961624,195.002960,195.002960,218909220
2021-11-06,194.750076,197.370819,185.649048,191.313232,191.313232,227936863
2021-11-07,191.376587,194.093719,189.942581,194.093719,194.093719,190641077
2021-11-08,194.193802,213.040527,193.829788,212.015976,212.015976,362787707
2021-11-09,211.922791,238.613510,211.403183,234.652832,234.652832,776640035
2021-11-10,234.444489,247.340164,209.488785,217.752182,217.752182,648066962
2021-11-11,217.922806,235.011765,213.611359,233.681366,233.681366,466020593
2021-11-12,232.629288,235.803635,212.417694,221.609207,221.609207,359359130
2021-11-13,221.416794,230.327042,217.462936,229.170715,229.170715,312545605
2021-11-14,228.983490,231.925964,220.233383,228.866440,228.866440,254714865
2021-11-15,228.907700,239.860138,223.932724,223.932724,223.932724,332157118
2021-11-16,224.756714,224.756714,190.436066,198.820831,198.820831,463892709
2021-11-17,198.778000,200.628754,184.898758,189.346817,189.346817,416301676
2021-11-18,189.501419,190.751831,170.628418,175.643326,175.643326,396506323
2021-11-19,175.546036,189.588608,174.400070,189.421326,189.421326,344578051
2021-11-20,189.468948,198.013535,186.668793,193.733231,193.733231,331099450
2021-11-21,193.608002,208.018158,187.446518,207.737350,207.737350,356796878
2021-11-22,207.576859,208.587769,189.474991,197.037628,197.037628,453079490
2021-11-23,197.811615,201.041336,185.245193,187.502777,187.502777,363527858
2021-11-24,187.652374,204.779327,184.990799,189.786102,189.786102,379220106
2021-11-25,204.115738,215.205231,202.256699,205.821381,205.821381,483594793
2021-11-26,214.478622,215.266556,180.702911,182.507309,182.507309,386887673
2021-11-27,183.273468,189.537247,180.897522,182.749252,182.749252,277545572
2021-11-28,182.824036,183.148621,165.724533,178.666382,178.666382,385196149
2021-11-29,178.990967,184.457352,176.336685,182.098190,182.098190,268803884
2021-11-30,182.105133,186.121796,175.454651,179.649643,179.649643,301570941
2021-12-01,179.429199,185.535110,176.849167,178.574066,178.574066,250475555
2021-12-02,178.577164,178.577164,172.842041,175.880173,175.880173,228159898
2021-12-03,176.013428,180.071838,162.078094,167.473907,167.473907,241838069
2021-12-04,167.713577,167.732376,112.531807,142.406143,142.406143,533149481
2021-12-05,142.222519,144.945679,127.243217,134.710510,134.710510,355048620
2021-12-06,134.723984,139.828659,122.297310,138.189682,138.189682,354200891
2021-12-07,138.249481,143.897812,136.008682,138.590881,138.590881,265297501
2021-12-08,138.254868,148.634216,135.884201,147.112991,147.112991,327569191
2021-12-09,147.042007,150.707092,135.851105,136.685196,136.685196,329560425
2021-12-10,136.883331,141.409836,131.918655,133.284515,133.284515,257338073
2021-12-11,133.415817,141.513245,131.338959,140.510376,140.510376,201116006
2021-12-12,140.398331,140.784058,134.370316,138.795914,138.795914,156815988
2021-12-13,138.703903,140.130524,123.978394,126.480682,126.480682,190079126
2021-12-14,126.490524,132.160187,125.092125,127.623917,127.623917,220428389
2021-12-15,131.728516,136.549149,124.527153,134.120270,134.120270,244884704
2021-12-16,134.110016,136.057953,130.086914,130.408600,130.408600,192020433
2021-12-17,130.452087,132.372055,124.804016,128.496674,128.496674,204436176
2021-12-18,128.494324,132.509415,126.474045,130.020615,130.020615,177424774
2021-12-19,130.079865,133.104340,129.087463,129.219620,129.219620,178439395
2021-12-20,129.103439,130.162704,122.970657,127.114822,127.114822,205565453
2021-12-21,127.084373,134.775558,125.899101,133.847534,133.847534,201647388
2021-12-22,133.955444,140.072388,131.710480,135.065277,135.065277,228032255
2021-12-23,135.140198,147.319809,131.850830,146.012527,146.012527,258986265
2021-12-24,146.114075,156.678864,145.282516,148.835373,148.835373,328481919
2021-12-25,149.094528,153.658188,148.652405,150.010559,150.010559,210812610
2021-12-26,150.157776,150.753189,145.644684,149.440140,149.440140,181619559
2021-12-27,149.349701,155.754868,149.227081,150.252655,150.252655,190290862
2021-12-28,150.416595,150.632416,135.012009,135.103470,135.103470,247271899
2021-12-29,135.071777,136.945831,131.780121,133.330338,133.330338,203886793
2021-12-30,133.403641,135.655212,129.790237,133.442505,133.442505,198733831
2021-12-31,133.444824,141.274185,131.399170,134.007797,134.007797,246518787
2022-01-01,134.019608,139.174072,133.885742,137.953934,137.953934,164278057
2022-01-02,137.939163,142.914307,136.818054,142.062637,142.062637,165015795
2022-01-03,142.067490,142.630569,136.971497,139.255753,139.255753,171903823
2022-01-04,139.244415,139.570587,134.447067,134.846954,134.846954,192819379
2022-01-05,134.835480,136.903870,118.975281,123.252396,123.252396,230252361
2022-01-06,123.232529,125.265549,118.780983,124.662003,124.662003,205297843
2022-01-07,124.659103,134.173920,116.764076,133.959457,133.959457,376339215
2022-01-08,133.974335,144.645203,132.387711,142.313354,142.313354,462835472
2022-01-09,142.307083,153.245453,141.366119,153.167206,153.167206,363900674
2022-01-10,153.148865,154.035950,141.004318,148.226730,148.226730,366737607
2022-01-11,148.225021,155.268051,141.821960,141.973877,141.973877,262480215
2022-01-12,141.970154,144.377289,139.253952,143.520508,143.520508,256800135
2022-01-13,143.517471,144.489990,138.582443,140.891342,140.891342,230144501
2022-01-14,140.921417,146.259521,140.441498,141.512589,141.512589,245329236
2022-01-15,141.518219,142.077805,139.307251,141.833832,141.833832,165294158
2022-01-16,141.817505,142.665298,137.417480,137.540207,137.540207,179337101
2022-01-17,137.545807,138.118637,133.467392,135.838516,135.838516,198679172
2022-01-18,135.839645,136.846069,127.977913,130.860336,130.860336,197323020
2022-01-19,130.859406,131.848145,126.892448,127.287552,127.287552,196696258
2022-01-20,127.280876,133.584503,121.260971,121.272499,121.272499,107449349
2022-01-21,121.313072,122.198021,104.377159,105.798805,105.798805,256495054
2022-01-22,105.837837,107.199402,88.046890,97.131348,97.131348,366292718
2022-01-23,97.173943,100.744904,93.910042,99.350067,99.350067,225923702
2022-01-24,99.363983,99.841934,81.759689,90.380585,90.380585,356327328
2022-01-25,90.378685,92.005524,88.672081,89.692802,89.692802,188010508
2022-01-26,89.678856,97.848045,89.061531,92.897736,92.897736,205083867
2022-01-27,92.885803,93.852867,87.932480,91.596146,91.596146,189189753
2022-01-28,91.581032,95.764732,90.435333,95.630791,95.630791,167747267
2022-01-29,95.626122,97.347786,94.327522,96.424294,96.424294,128983455
2022-01-30,96.445969,97.927422,92.604385,93.106819,93.106819,144761307
